pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,x1st_flr_sf,x2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,x3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
x0531375090,x020,rl,63,13072,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x1story,5,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,1114,1114,gas_a,ex,y,s_brkr,1114,0,0,1114,0,0,1,1,3,1,gd,6,typ,0,none,none,NA,none,0,0,none,none,y,0,39,0,0,0,0,none,none,none,0,8,2009,wd,normal,142000
x0531376090,x020,rl,61,7328,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x1story,7,5,2008,2009,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,140,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1450,1450,gas_a,ex,y,s_brkr,1450,0,0,1450,0,0,2,0,2,1,gd,6,typ,0,none,attchd,2008,r_fn,3,788,ta,ta,y,0,93,0,0,0,0,none,none,none,0,2,2009,new,partial,224243
x0531382070,x020,rl,88,10994,pave,none,ir1,lvl,all_pub,corner,gtl,sawyer_w,norm,norm,one_fam,x1story,8,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,stone,366,gd,ta,p_conc,gd,gd,no,glq,976,unf,0,868,1844,gas_a,ex,y,s_brkr,1844,0,0,1844,1,0,2,0,2,1,gd,7,typ,1,gd,attchd,2005,fin,2,620,ta,ta,y,165,44,0,0,0,0,none,none,none,0,9,2009,cod,abnorml,257000
x0531450120,x060,rl,70,7703,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,6,6,1992,1992,gable,comp_shg,hd_board,hd_board,none,0,gd,gd,p_conc,gd,gd,no,glq,52,rec,364,400,816,gas_a,ex,y,s_brkr,833,897,0,1730,0,0,2,1,3,1,gd,6,typ,0,none,attchd,1992,r_fn,2,528,ta,ta,y,0,91,0,0,168,0,none,none,none,0,11,2009,wd,normal,171500
x0531452070,x120,rl,50,7175,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,twhs_ext,x1story,6,5,1990,1991,gable,comp_shg,plywood,im_stucc,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1332,1332,gas_a,gd,y,s_brkr,1332,0,0,1332,0,0,2,0,2,1,gd,5,typ,0,none,attchd,1990,r_fn,2,542,ta,ta,y,0,60,0,0,0,0,none,none,none,0,2,2009,wd,normal,145000
x0531452260,x060,rl,70,9109,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x2story,7,5,1994,1994,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,lw_q,36,glq,596,122,754,gas_a,ex,y,s_brkr,754,786,0,1540,1,0,2,1,3,1,gd,6,typ,0,none,attchd,1994,r_fn,2,495,ta,ta,y,140,32,0,0,0,0,none,none,none,0,10,2009,wd,normal,184000
x0531453100,x060,rl,NA,10274,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer_w,norm,norm,one_fam,x2story,6,7,1986,1986,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,141,ta,gd,c_block,gd,ta,no,rec,331,unf,0,345,676,gas_a,ta,y,s_brkr,698,702,0,1400,0,0,2,1,3,1,ta,6,typ,0,none,attchd,1986,r_fn,2,465,ta,ta,y,0,48,0,0,0,0,none,none,none,0,7,2009,wd,normal,162000
x0531475220,x090,rl,75,8250,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,duplex,x2story,6,7,1981,1981,gable,comp_shg,wd_sdng,wd_shng,none,0,ta,ta,slab,none,none,none,none,0,none,0,0,0,gas_a,ta,y,s_brkr,964,918,0,1882,0,0,2,0,4,2,ta,8,typ,2,ta,attchd,1981,unf,2,612,ta,ta,y,0,0,0,0,0,0,none,none,none,0,5,2009,wd,normal,160000
x0532353130,x020,rl,71,7064,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,6,1977,1977,gable,comp_shg,plywood,plywood,brk_face,153,ta,ta,c_block,ta,ta,no,blq,560,unf,0,420,980,gas_a,ta,y,s_brkr,980,0,0,980,0,0,1,0,3,1,ta,6,typ,0,none,detchd,1986,unf,2,484,ta,ta,y,192,0,0,0,0,0,none,none,none,0,7,2009,wd,normal,135000
x0532354160,x020,rl,NA,8499,pave,none,ir1,lvl,all_pub,corner,gtl,sawyer,feedr,norm,one_fam,x1story,5,6,1961,1961,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,glq,660,unf,0,204,864,gas_a,ex,y,s_brkr,864,0,0,864,1,0,1,0,3,1,ta,5,typ,0,none,detchd,1982,unf,2,732,ta,ta,y,0,312,0,0,0,0,none,none,none,0,6,2009,wd,normal,141000
x0532354230,x020,rl,NA,9079,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,5,1961,1961,gable,comp_shg,wd_sdng,plywood,none,0,ta,ta,c_block,ta,ta,no,blq,864,unf,0,0,864,gas_a,ta,y,s_brkr,864,0,0,864,0,0,1,0,2,1,ta,5,typ,0,none,attchd,1961,unf,1,440,ta,ta,y,158,0,0,0,0,0,none,none,none,0,7,2009,wd,normal,122000
x0532376070,x020,rl,NA,9316,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,5,1965,1965,gable,comp_shg,hd_board,plywood,none,0,ta,ta,c_block,ta,ta,no,rec,544,unf,0,480,1024,gas_a,gd,y,s_brkr,1020,0,0,1020,0,0,2,0,3,1,ta,5,typ,0,none,attchd,1965,unf,1,288,ta,ta,y,171,0,0,0,0,0,none,mn_prv,none,0,5,2009,oth,family,124100
x0532377130,x020,rl,80,10000,pave,none,reg,lvl,all_pub,corner,gtl,sawyer,feedr,norm,one_fam,x1story,5,6,1961,1983,hip,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,blq,594,unf,0,270,864,gas_a,ex,y,s_brkr,1144,0,0,1144,1,0,1,0,3,1,ta,6,typ,1,ta,attchd,1961,r_fn,1,264,ta,ta,y,165,0,0,0,0,0,none,gd_wo,shed,400,3,2009,wd,normal,131400
x0532378120,x020,rl,60,8281,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,5,1965,1965,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,rec,553,blq,311,0,864,gas_a,gd,y,s_brkr,864,0,0,864,0,0,1,0,3,1,ta,5,typ,1,po,detchd,1965,unf,1,360,ta,ta,y,0,0,236,0,0,0,none,gd_wo,none,0,12,2009,wd,normal,62383
x0532378180,x020,rl,65,7150,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,feedr,norm,one_fam,x1story,5,6,1962,1962,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,60,ta,ta,c_block,ta,ta,no,lw_q,140,blq,590,182,912,gas_a,gd,y,s_brkr,912,0,0,912,0,1,1,0,3,1,ta,6,typ,0,none,attchd,1962,unf,1,252,ta,ta,y,0,0,0,0,0,0,none,none,none,0,10,2009,wd,normal,123000
x0532478020,x020,rl,NA,15676,pave,none,ir1,low,all_pub,inside,gtl,veenker,norm,norm,one_fam,x1story,8,8,1980,1980,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,115,gd,gd,c_block,gd,gd,gd,alq,1733,rec,92,189,2014,gas_a,gd,y,s_brkr,2014,0,0,2014,1,0,2,0,2,1,gd,6,maj1,2,gd,attchd,1980,r_fn,3,864,ta,ta,y,462,0,0,255,0,0,none,mn_prv,none,0,4,2009,wd,normal,275000
x0533206020,x160,fv,32,2880,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_int,x2story,7,5,2004,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1376,1376,gas_a,ex,y,s_brkr,1376,1629,0,3005,0,0,2,1,3,1,gd,9,mod,1,ta,built_in,2004,fin,3,704,ta,ta,y,0,177,0,0,0,0,none,none,none,0,7,2009,wd,normal,280750
x0533210010,x160,fv,40,3951,pave,pave,reg,lvl,all_pub,corner,gtl,somerst,norm,norm,twhs_ext,x2story,6,5,2009,2009,gable,comp_shg,vinyl_sd,vinyl_sd,stone,76,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,612,612,gas_a,ex,y,s_brkr,612,612,0,1224,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2009,r_fn,2,528,ta,ta,y,0,234,0,0,0,0,none,none,none,0,6,2009,new,partial,164500
x0533213010,x120,fv,NA,3830,pave,pave,ir1,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x1story,6,5,2008,2008,gable,comp_shg,vinyl_sd,vinyl_sd,stone,280,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1726,1726,gas_a,ex,y,s_brkr,1726,0,0,1726,0,0,2,1,2,1,gd,6,typ,1,gd,attchd,2008,fin,2,561,ta,ta,y,0,254,0,0,0,0,none,none,none,0,1,2009,new,partial,222000
x0533213040,x160,fv,34,3230,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,6,5,1999,1999,gable,comp_shg,metal_sd,metal_sd,brk_face,894,ta,ta,p_conc,gd,ta,no,glq,381,unf,0,348,729,gas_a,gd,y,s_brkr,742,729,0,1471,0,0,2,1,3,1,ta,6,typ,0,none,detchd,1999,unf,2,440,ta,ta,y,0,24,0,0,0,0,none,none,none,0,3,2009,wd,normal,172500
x0533221040,x160,fv,34,2998,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,6,5,2000,2000,gable,comp_shg,metal_sd,metal_sd,brk_face,513,gd,ta,p_conc,gd,ta,no,glq,507,unf,0,249,756,gas_a,ex,y,s_brkr,756,756,0,1512,1,0,2,1,2,1,gd,4,typ,0,none,detchd,2000,unf,2,440,ta,ta,y,0,32,0,0,0,0,none,none,none,0,8,2009,wd,normal,180000
x0533253070,x120,rl,61,3782,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,greens,norm,norm,twhs_ext,x1story,8,5,1981,1981,gable,comp_shg,wd_sdng,plywood,none,0,gd,ta,c_block,gd,ta,gd,glq,960,unf,0,266,1226,gas_a,ta,y,s_brkr,1226,0,0,1226,1,0,1,0,1,1,gd,4,typ,2,ta,attchd,1981,fin,2,484,ta,ta,y,133,78,0,0,0,0,none,none,none,0,9,2009,wd,normal,211500
x0533254050,x020,rl,110,15417,pave,none,reg,lvl,all_pub,inside,gtl,veenker,norm,norm,one_fam,x1story,7,5,1981,1981,gable,comp_shg,brk_face,brk_face,none,0,gd,ta,c_block,gd,ta,mn,lw_q,121,unf,0,1619,1740,gas_a,ta,y,s_brkr,1740,0,0,1740,0,0,1,1,2,1,gd,7,typ,0,none,attchd,1981,r_fn,2,540,ta,ta,y,228,20,218,0,0,0,none,none,none,0,6,2009,wd,normal,241600
x0533352150,x020,rl,NA,9991,pave,none,ir1,lvl,all_pub,corner,gtl,sawyer,feedr,norm,one_fam,x1story,4,4,1976,1993,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,ta,ta,no,blq,1116,unf,0,165,1281,gas_a,ex,y,s_brkr,1620,0,0,1620,1,0,2,0,3,1,ta,8,min1,1,ta,attchd,1993,unf,2,490,ta,ta,y,120,78,0,0,0,0,none,gd_wo,none,0,6,2009,wd,normal,150000
x0534125080,x060,rl,78,11700,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,rr_an,norm,one_fam,x2story,6,6,1968,1968,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,rec,298,unf,0,429,727,gas_a,ex,y,s_brkr,829,727,0,1556,0,0,1,1,4,1,ta,8,typ,0,none,attchd,1968,unf,2,441,ta,ta,y,0,0,0,0,0,0,none,none,none,0,5,2009,wd,normal,154000
x0534127130,x020,rl,NA,11717,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,pos_a,norm,one_fam,x1story,6,6,1970,1970,hip,comp_shg,hd_board,hd_board,brk_face,571,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1442,1442,gas_a,ta,y,s_brkr,1442,0,0,1442,0,0,2,0,2,1,ta,6,typ,1,ta,attchd,1970,r_fn,2,615,ta,ta,y,371,0,0,0,0,0,none,none,none,0,2,2009,wd,normal,185000
x0534127170,x020,rl,NA,9156,pave,none,ir1,lvl,all_pub,inside,gtl,nw_ames,pos_n,norm,one_fam,x1story,6,7,1968,1968,hip,comp_shg,brk_face,brk_face,none,0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1489,1489,gas_a,gd,y,s_brkr,1489,0,0,1489,0,0,2,0,3,1,gd,7,typ,1,gd,attchd,1968,r_fn,2,462,ta,ta,y,0,0,0,0,0,0,none,none,none,0,8,2009,wd,normal,185750
x0534128010,x060,rl,NA,10382,pave,none,ir1,lvl,all_pub,corner,gtl,nw_ames,pos_n,norm,one_fam,x2story,7,6,1973,1973,gable,comp_shg,hd_board,hd_board,stone,240,ta,ta,c_block,gd,ta,mn,alq,859,blq,32,216,1107,gas_a,ex,y,s_brkr,1107,983,0,2090,1,0,2,1,3,1,ta,7,typ,2,ta,attchd,1973,r_fn,2,484,ta,ta,y,235,204,228,0,0,0,none,none,shed,350,11,2009,wd,normal,200000
x0534128100,x060,rl,NA,12936,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,nw_ames,norm,norm,one_fam,x2story,6,6,1972,1972,gable,comp_shg,hd_board,plywood,none,0,ta,ta,c_block,ta,gd,no,blq,593,unf,0,130,723,gas_a,ta,y,s_brkr,735,660,0,1395,0,1,1,1,3,1,ta,6,typ,1,ta,attchd,1972,unf,2,497,ta,ta,y,294,116,0,0,0,0,none,none,none,0,12,2009,wd,normal,162000
x0534129080,x080,rl,NA,17871,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,nw_ames,norm,norm,one_fam,s_lvl,6,5,1967,1976,gable,comp_shg,hd_board,hd_board,brk_face,359,ta,ta,c_block,gd,ta,av,alq,528,unf,0,1152,1680,gas_a,fa,y,s_brkr,1724,0,0,1724,1,0,1,1,3,1,ta,7,typ,1,gd,attchd,1967,r_fn,2,480,ta,ta,y,0,0,0,0,0,0,none,none,none,0,6,2009,wd,normal,197900
x0534129370,x020,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,one_fam,x1story,5,5,1969,1969,gable,comp_shg,hd_board,hd_board,brk_face,128,ta,ta,c_block,gd,ta,mn,alq,553,rec,147,588,1288,gas_a,ta,y,s_brkr,1336,0,0,1336,0,1,2,0,3,1,ta,6,typ,1,fa,attchd,1969,r_fn,2,502,ta,ta,y,312,11,0,0,0,0,none,none,shed,650,8,2009,wd,normal,163000
x0534129380,x020,rl,75,9000,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,one_fam,x1story,6,5,1969,1969,gable,comp_shg,hd_board,hd_board,brk_face,200,ta,ta,c_block,ta,ta,av,blq,955,unf,0,261,1216,gas_a,ta,y,s_brkr,1216,0,0,1216,1,0,1,0,3,1,ta,5,typ,0,none,attchd,1969,unf,1,336,ta,ta,y,0,0,0,0,0,0,none,mn_prv,none,0,8,2009,wd,abnorml,113000
x0534152120,x020,rl,80,9650,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x1story,6,5,1977,1977,gable,comp_shg,plywood,plywood,brk_face,360,ta,ta,c_block,gd,ta,no,alq,686,unf,0,664,1350,gas_a,ta,y,s_brkr,1334,0,0,1334,0,1,2,0,2,1,ta,6,typ,1,ta,attchd,1977,r_fn,2,630,ta,ta,y,0,16,0,0,0,0,none,none,none,0,4,2009,wd,normal,167900
x0534175080,x020,rl,78,10140,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,rr_an,norm,one_fam,x1story,7,5,1998,1999,hip,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,ex,ta,no,lw_q,144,glq,1127,379,1650,gas_a,ex,y,s_brkr,1680,0,0,1680,1,0,2,0,3,1,gd,7,maj1,1,ta,attchd,1998,fin,2,583,ta,ta,y,78,73,0,0,0,0,none,none,none,0,6,2009,wd,normal,213250
x0534177230,x060,rl,70,8400,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,one_fam,x2story,8,6,2001,2001,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,643,unf,0,167,810,gas_a,ex,y,s_brkr,810,855,0,1665,1,0,2,1,3,1,gd,6,typ,0,none,attchd,2001,fin,2,528,ta,ta,y,0,45,0,0,0,0,none,none,none,0,11,2009,wd,normal,227000
x0534200030,x020,rl,62,7130,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1967,1967,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,p_conc,ta,ta,no,blq,648,unf,0,216,864,gas_a,ta,y,s_brkr,864,0,0,864,0,1,1,0,2,1,ta,5,typ,0,none,attchd,1967,fin,1,312,ta,ta,y,0,0,0,0,0,0,none,gd_prv,none,0,6,2009,wd,normal,130000
x0534202170,x020,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1967,1967,hip,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1568,1568,gas_a,ta,y,s_brkr,1568,0,0,1568,0,0,1,1,3,1,ta,7,typ,0,none,attchd,1967,unf,2,440,ta,ta,y,160,40,0,0,0,0,none,none,none,0,3,2009,cod,normal,143000
x0534252240,x020,rl,NA,9790,pave,none,reg,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,one_fam,x1story,6,5,1967,1967,gable,comp_shg,brk_face,wd_sdng,none,0,ta,ta,c_block,ta,ta,no,rec,251,lw_q,630,491,1372,gas_a,ta,y,s_brkr,1342,0,0,1342,0,0,2,0,3,1,ta,7,typ,1,gd,attchd,1967,unf,2,457,ta,ta,y,0,0,0,0,197,0,none,none,none,0,9,2009,wd,normal,161500
x0534275100,x020,rl,65,8125,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,7,1959,1959,hip,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,blq,403,unf,0,461,864,gas_a,ex,y,s_brkr,864,0,0,864,0,0,1,0,3,1,ta,5,typ,0,none,detchd,1960,unf,1,308,ta,ta,y,0,0,0,0,0,0,none,none,none,0,9,2009,wd,normal,118000
x0534277090,x020,rl,NA,9450,pave,none,ir1,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,x1story,4,5,1957,1957,gable,comp_shg,wd_sdng,wd_sdng,brk_face,160,ta,ta,c_block,ta,ta,no,blq,775,unf,0,265,1040,gas_a,ta,y,s_brkr,1362,0,0,1362,1,0,1,0,3,1,ta,6,typ,1,gd,attchd,1982,r_fn,3,768,ta,ta,y,0,0,84,0,0,0,none,mn_prv,none,0,5,2009,wd,normal,140000
x0534400050,x020,rl,100,10004,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,6,6,1964,1964,gable,comp_shg,hd_board,plywood,brk_face,180,ta,ta,c_block,ta,ta,no,rec,196,blq,345,975,1516,gas_a,ta,y,s_brkr,1516,0,0,1516,0,0,1,1,3,1,ta,6,typ,0,none,attchd,1964,r_fn,2,472,ta,ta,y,0,0,0,0,152,0,none,none,none,0,2,2009,wd,normal,167000
x0534400290,x020,rl,85,9350,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1961,1995,gable,comp_shg,wd_sdng,wd_sdng,brk_face,217,ta,ta,c_block,ta,ta,no,alq,310,blq,512,491,1313,gas_a,ta,y,s_brkr,1313,0,0,1313,1,0,1,1,3,1,gd,6,typ,1,ta,attchd,1961,r_fn,2,610,ta,ta,y,172,28,0,0,121,0,none,mn_prv,none,0,2,2009,wd,normal,153000
x0534402060,x020,rl,115,10500,pave,none,ir1,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,5,1964,1964,gable,comp_shg,hd_board,hd_board,stone,144,ta,gd,c_block,ta,ta,no,lw_q,998,unf,0,294,1292,gas_a,ta,y,s_brkr,1292,0,0,1292,1,0,1,1,3,1,ta,6,typ,2,gd,detchd,1964,unf,2,520,ta,ta,y,0,32,0,0,92,0,none,none,none,0,7,2009,cod,abnorml,145100
x0534403370,x080,rl,NA,12095,pave,none,ir1,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,s_lvl,6,6,1964,1964,gable,comp_shg,metal_sd,hd_board,brk_face,115,ta,gd,c_block,ta,ta,gd,rec,564,unf,0,563,1127,gas_a,ta,y,s_brkr,1445,0,0,1445,0,0,1,1,3,1,ta,7,typ,1,fa,attchd,1964,r_fn,2,645,ta,ta,y,180,0,0,0,0,0,none,mn_prv,none,0,8,2009,wd,normal,158000
x0534426110,x020,rl,80,9600,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1959,1959,gable,comp_shg,metal_sd,metal_sd,brk_face,132,ta,ta,c_block,ta,ta,no,alq,991,unf,0,50,1041,gas_a,ex,y,s_brkr,1041,0,0,1041,1,0,1,0,3,1,ta,6,typ,0,none,attchd,1959,r_fn,1,270,ta,ta,y,224,88,0,0,0,0,none,mn_prv,none,0,7,2009,wd,normal,124500
x0534429150,x080,rl,85,11475,pave,none,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,s_lvl,6,6,1961,1961,hip,comp_shg,hd_board,hd_board,brk_face,90,ta,ta,c_block,ta,ta,gd,alq,568,unf,0,640,1208,gas_a,ex,y,s_brkr,1576,0,0,1576,1,0,1,0,4,1,gd,7,typ,1,po,built_in,1961,fin,2,368,ta,ta,y,85,0,0,0,0,0,none,none,none,0,9,2009,wd,normal,174500
x0534450150,x030,rl,50,5330,pave,none,reg,hls,all_pub,inside,gtl,brk_side,norm,norm,one_fam,x1story,4,7,1940,1950,hip,comp_shg,vinyl_sd,vinyl_sd,none,0,fa,ta,c_block,ta,ta,no,lw_q,280,unf,0,140,420,gas_a,gd,y,s_brkr,708,0,0,708,0,0,1,0,2,1,fa,5,typ,0,none,none,NA,none,0,0,none,none,y,164,0,0,0,0,0,none,none,none,0,12,2009,wd,normal,82500
x0534451110,x050,rl,NA,7015,pave,none,ir1,bnk,all_pub,corner,gtl,brk_side,norm,norm,one_fam,x1_5fin,5,4,1950,1950,gable,comp_shg,metal_sd,metal_sd,brk_cmn,161,ta,ta,c_block,ta,ta,no,lw_q,185,unf,0,524,709,gas_a,ta,y,s_brkr,979,224,0,1203,1,0,1,0,3,1,gd,5,typ,1,ta,detchd,1950,unf,1,352,ta,ta,y,0,0,248,0,0,0,none,none,none,0,7,2009,wd,normal,110000
x0534475250,x020,rl,90,9900,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,feedr,norm,one_fam,x1story,6,5,1967,1967,gable,comp_shg,brk_comm,brk_cmn,none,0,gd,ta,c_block,ta,ta,no,rec,1173,unf,0,507,1680,gas_a,ta,y,s_brkr,1691,0,0,1691,1,0,1,0,2,1,ta,5,typ,0,none,attchd,1967,unf,2,550,gd,ta,y,0,67,260,0,0,0,none,mn_prv,none,0,4,2009,wd,normal,175000
x0534476150,x020,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,6,5,1953,1953,hip,comp_shg,hd_board,hd_board,stone,238,ta,ta,c_block,ta,ta,no,glq,1285,unf,0,131,1416,gas_a,ta,y,s_brkr,1644,0,0,1644,1,0,1,0,3,1,ta,7,typ,2,gd,attchd,1953,fin,2,418,ta,ta,y,110,0,0,0,0,0,none,none,none,0,10,2009,wd,normal,167000
x0534476320,x020,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1story,5,6,1956,1956,hip,comp_shg,metal_sd,metal_sd,none,0,ta,ta,c_block,ta,ta,no,rec,504,unf,0,546,1050,gas_a,gd,y,s_brkr,1050,0,0,1050,0,0,1,0,2,1,ta,5,typ,0,none,attchd,1956,unf,1,338,ta,ta,y,0,0,0,0,0,0,none,none,none,0,6,2009,wd,normal,128900
x0534477110,x050,rl,80,9600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x1_5fin,6,8,1950,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,gd,c_block,ta,ta,no,blq,120,unf,0,736,856,gas_a,ex,y,s_brkr,1112,556,0,1668,0,0,1,1,3,1,ta,6,min2,0,none,attchd,1950,unf,1,271,ta,ta,y,0,0,0,0,0,0,none,mn_prv,none,0,9,2009,wd,normal,140000
x0535101120,x090,rl,65,8944,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,duplex,x1story,5,5,1967,1967,gable,comp_shg,plywood,plywood,none,0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1584,1584,gas_a,ta,y,s_brkr,1584,0,0,1584,0,0,2,0,4,2,ta,8,mod,0,none,detchd,1967,unf,3,792,ta,ta,y,0,152,0,0,0,0,none,none,none,0,4,2009,wd,normal,124000
x0535104120,x020,rl,92,10573,pave,none,ir1,lvl,all_pub,corner,gtl,n_ames,norm,norm,one_fam,x1story,6,6,1961,1961,hip,comp_shg,metal_sd,metal_sd,brk_face,3,ta,ta,c_block,ta,ta,no,rec,1312,unf,0,141,1453,gas_a,ex,y,s_brkr,1453,0,0,1453,1,0,2,0,3,1,ta,6,typ,1,ta,attchd,1961,r_fn,2,530,ta,ta,y,0,49,0,0,288,0,none,gd_prv,none,0,4,2009,wd,normal,187500
x0535125090,x060,rl,85,13600,pave,none,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,one_fam,x2story,7,6,1965,1990,gable,comp_shg,hd_board,hd_board,brk_face,176,ta,ta,c_block,ta,ta,no,blq,454,unf,0,314,768,gas_a,ta,y,s_brkr,1186,800,0,1986,0,0,2,1,3,1,ta,7,typ,3,fa,attchd,1965,unf,2,486,ta,ta,y,0,42,0,0,189,0,none,none,none,0,10,2009,wd,normal,205000
