"sale_price","garage_area","neighborhood","ms_sub_class","total_bsmt_sf","bsmt_qual","central_air","tot_rms_abv_grd","fireplaces","fireplace_qu","gr_liv_area","lot_area","year_built","overall_qual","garage_cars","garage_qual","ms_zoning","lot_config","bldg_type"
145000,300,"n_ames",20,943,"ta","y",6,1,"ta",1387,7514,1967,5,1,"ta","rl","inside","one_fam"
123000,288,"n_ames",85,864,"ta","y",6,1,"po",900,7838,1967,5,1,"ta","rl","inside","one_fam"
144000,460,"n_pk_vill",160,855,"gd","y",6,1,"ta",1456,2179,1976,6,2,"ta","rl","inside","twhs_int"
412083,831,"nridg_ht",60,1738,"ex","y",11,1,"gd",2589,16387,2006,9,3,"ta","rl","inside","one_fam"
342643,840,"nridg_ht",60,1249,"ex","y",9,0,"none",2596,16259,2006,9,3,"ta","rl","corner","one_fam"
415000,1085,"nridg_ht",20,1868,"ex","y",7,1,"gd",1868,14780,2005,9,3,"ta","rl","corner","one_fam"
326000,772,"nridg_ht",20,1833,"ex","y",8,1,"gd",1850,16033,2004,9,3,"ta","rl","fr2","one_fam"
309000,691,"nridg_ht",60,1117,"ex","y",9,1,"gd",2452,13418,2004,8,3,"ta","rl","inside","one_fam"
275500,878,"nridg_ht",60,1030,"gd","y",8,1,"gd",2098,10240,2005,8,3,"ta","rl","inside","one_fam"
344133,575,"nridg_ht",60,1209,"ex","y",8,1,"gd",2253,12867,2005,8,2,"ta","rl","corner","one_fam"
360000,708,"nridg_ht",20,1896,"ex","y",8,3,"ex",1944,12378,2003,9,3,"ta","rl","inside","one_fam"
378000,816,"nridg_ht",20,1780,"ex","y",7,1,"gd",1780,14828,2004,9,3,"ta","rl","corner","one_fam"
275000,736,"nridg_ht",60,1058,"gd","y",8,1,"gd",1904,10927,2005,8,2,"ta","rl","inside","one_fam"
279000,746,"nridg_ht",60,1420,"gd","y",9,1,"ta",1914,13215,2004,8,3,"ta","rl","corner","one_fam"
185850,484,"nridg_ht",120,1364,"gd","y",6,1,"gd",1364,7052,2005,7,2,"ta","rl","inside","twhs_ext"
202665,474,"nridg_ht",120,1368,"gd","y",6,1,"gd",1368,6792,2005,7,2,"ta","rl","inside","twhs_ext"
310090,575,"nridg_ht",120,1666,"ex","y",6,1,"gd",1666,6373,2006,9,2,"ta","rl","inside","twhs_ext"
171750,478,"nridg_ht",120,1405,"gd","y",6,1,"gd",1405,3136,2003,7,2,"ta","rl","corner","twhs_ext"
170440,390,"gilbert",60,728,"gd","y",8,1,"gd",1456,10237,2005,6,2,"ta","rl","inside","one_fam"
258000,632,"gilbert",60,1052,"gd","y",9,1,"gd",2373,11631,2004,8,3,"ta","rl","corner","one_fam"
156820,440,"blmngtn",120,1142,"gd","y",6,0,"none",1142,3010,2005,7,2,"ta","rl","inside","twhs_ext"
264561,648,"blmngtn",120,1520,"gd","y",7,1,"gd",1567,3982,2006,8,3,"ta","rl","inside","twhs_ext"
246578,648,"blmngtn",120,1356,"gd","y",6,1,"gd",1500,4045,2006,7,3,"ta","rl","inside","twhs_ext"
183200,393,"gilbert",60,783,"gd","y",7,1,"gd",1509,7861,2002,6,2,"ta","rl","inside","one_fam"
201490,433,"gilbert",60,848,"gd","y",7,1,"gd",1598,9171,2004,7,2,"ta","rl","inside","one_fam"
215000,431,"gilbert",60,982,"gd","y",9,1,"ta",1889,8658,2000,6,2,"ta","rl","inside","one_fam"
173000,472,"gilbert",60,959,"gd","y",7,1,"ta",1671,10852,2000,6,2,"ta","rl","inside","one_fam"
287602,617,"gilbert",60,1035,"gd","y",8,0,"none",2322,12104,2006,7,3,"ta","rl","fr3","one_fam"
230000,429,"gilbert",60,975,"gd","y",8,1,"ta",2291,8738,1999,7,2,"ta","rl","inside","one_fam"
286000,885,"no_ridge",60,1044,"gd","y",7,1,"ex",1976,9660,1998,8,3,"ta","rl","inside","one_fam"
625000,807,"no_ridge",60,1930,"ex","y",10,1,"ta",3627,35760,1995,10,3,"ta","rl","cul_d_sac","one_fam"
280000,592,"no_ridge",60,1086,"gd","y",7,1,"ta",1924,12011,1998,8,2,"ta","rl","cul_d_sac","one_fam"
258000,420,"no_ridge",60,1141,"gd","y",10,1,"ta",2263,12090,1998,8,2,"ta","rl","corner","one_fam"
350000,725,"no_ridge",60,1342,"gd","y",9,1,"ex",2726,10019,1995,8,3,"ta","rl","inside","one_fam"
584500,959,"no_ridge",60,1733,"ex","y",11,1,"ta",3500,17242,1993,9,3,"ta","rl","inside","one_fam"
315000,704,"no_ridge",60,1286,"gd","y",8,1,"ta",2799,12585,1993,8,3,"ta","rl","inside","one_fam"
252000,760,"somerst",60,1100,"gd","y",8,1,"gd",1964,12447,2005,8,2,"ta","rl","inside","one_fam"
423000,1134,"somerst",20,2077,"ex","y",8,1,"ex",2097,20896,2005,8,3,"ta","rl","cul_d_sac","one_fam"
290000,500,"somerst",20,1660,"ex","y",8,1,"gd",1660,10182,2006,8,2,"ta","rl","cul_d_sac","one_fam"
199000,510,"somerst",20,1504,"gd","y",7,0,"none",1504,10936,2006,8,2,"ta","rl","corner","one_fam"
232600,776,"somerst",20,1489,"gd","y",7,1,"gd",1489,11216,2006,8,2,"ta","fv","inside","one_fam"
266000,1053,"somerst",60,1095,"gd","y",8,1,"gd",1939,10728,2006,8,3,"ta","fv","inside","one_fam"
186500,615,"somerst",60,756,"gd","y",6,0,"none",1553,8125,2005,7,2,"ta","fv","inside","one_fam"
200825,615,"somerst",60,858,"gd","y",7,0,"none",1716,8125,2005,6,2,"ta","fv","inside","one_fam"
197000,614,"somerst",60,770,"gd","y",6,0,"none",1576,8125,2006,7,2,"ta","fv","inside","one_fam"
176000,453,"somerst",20,1257,"gd","y",6,1,"ta",1266,7500,2005,7,2,"ta","fv","inside","one_fam"
186800,612,"sawyer_w",20,1400,"gd","y",6,0,"none",1400,11024,2005,7,2,"ta","rl","corner","one_fam"
132000,0,"sawyer_w",20,1131,"gd","y",6,0,"none",1131,13072,2005,6,0,"none","rl","inside","one_fam"
142500,484,"sawyer_w",20,1141,"gd","y",6,0,"none",1141,13072,2005,6,2,"ta","rl","inside","one_fam"
158000,576,"sawyer_w",20,1158,"gd","y",5,0,"none",1158,13072,2004,6,2,"ta","rl","inside","one_fam"
248500,462,"sawyer_w",60,836,"gd","y",7,0,"none",1731,9370,1992,6,2,"ta","rl","inside","one_fam"
151000,484,"sawyer_w",120,1217,"gd","y",5,0,"none",1217,7175,1991,6,2,"ta","rl","inside","twhs_ext"
150000,472,"sawyer_w",60,636,"gd","y",6,0,"none",1320,9019,1994,6,2,"ta","rl","inside","one_fam"
107000,384,"sawyer_w",20,1056,"ta","y",5,0,"none",1056,8900,1966,4,1,"ta","rh","inside","one_fam"
129500,624,"sawyer",20,988,"ta","y",6,0,"none",988,9100,1962,5,2,"ta","rl","inside","one_fam"
125000,504,"sawyer",90,1728,"ta","y",10,0,"none",1728,9100,1963,5,2,"ta","rm","inside","duplex"
116000,294,"sawyer",20,882,"ta","y",5,0,"none",909,8450,1968,5,1,"ta","rl","inside","one_fam"
133500,484,"sawyer",20,925,"ta","y",5,0,"none",925,8638,1963,5,2,"ta","rl","inside","one_fam"
137000,288,"sawyer",20,935,"ta","y",5,0,"none",935,13526,1965,5,1,"ta","rl","cul_d_sac","one_fam"
135000,288,"sawyer",20,912,"ta","y",6,1,"ta",1236,6993,1961,5,1,"ta","rl","inside","one_fam"
129200,288,"sawyer",20,912,"ta","y",6,1,"po",941,8789,1967,5,1,"ta","rl","inside","one_fam"
310000,796,"no_ridge",60,1338,"gd","y",10,1,"ta",2520,14541,1993,8,3,"ta","rl","corner","one_fam"
268000,590,"no_ridge",60,1095,"gd","y",9,1,"ta",2295,13346,1992,7,2,"ta","rl","cul_d_sac","one_fam"
176400,588,"somerst",120,1143,"gd","y",5,1,"gd",1143,3628,2004,7,2,"ta","fv","inside","twhs_ext"
197000,550,"somerst",120,1247,"gd","y",4,1,"gd",1247,3316,2005,8,2,"ta","fv","inside","twhs_ext"
147400,480,"somerst",160,600,"gd","y",4,0,"none",1223,2544,2005,7,2,"ta","fv","inside","twhs_int"
149900,480,"somerst",160,600,"gd","y",4,0,"none",1223,2544,2005,7,2,"ta","fv","inside","twhs_int"
166000,440,"somerst",160,756,"gd","y",4,0,"none",1524,2998,2000,6,2,"ta","fv","inside","twhs_ext"
221000,564,"somerst",20,1568,"gd","y",6,1,"ta",1568,7180,2001,8,2,"ta","fv","inside","one_fam"
270000,481,"veenker",120,1494,"gd","y",6,1,"gd",1494,9549,1995,8,2,"ta","rl","cul_d_sac","twhs_ext"
165000,546,"veenker",20,1208,"gd","y",6,1,"ta",1208,11250,1977,6,2,"ta","rl","inside","one_fam"
214000,484,"greens",120,1235,"gd","y",4,3,"ta",1235,3760,1980,8,2,"ta","rl","cul_d_sac","twhs_int"
188000,484,"greens",120,1036,"gd","y",4,1,"ta",1036,3640,1980,8,2,"ta","rl","cul_d_sac","twhs_int"
385000,894,"veenker",20,1842,"ex","y",5,1,"gd",1842,50271,1981,9,3,"ta","rl","inside","one_fam"
179900,776,"nw_ames",60,708,"ta","y",7,1,"ta",1416,11700,1968,6,2,"ta","rl","corner","one_fam"
250000,619,"nw_ames",60,1054,"ta","y",9,1,"gd",2654,11029,1968,6,2,"ta","rl","corner","one_fam"
165150,484,"nw_ames",60,732,"ta","y",8,1,"ta",1790,10400,1972,6,2,"ta","rl","inside","one_fam"
140000,528,"nw_ames",20,1164,"ta","y",6,0,"none",1164,9600,1969,7,2,"ta","rl","inside","one_fam"
155000,530,"n_ames",60,900,"gd","y",7,0,"none",1770,8640,1968,5,2,"ta","rl","inside","one_fam"
157500,504,"n_ames",20,976,"ta","y",4,1,"fa",976,9360,1968,6,2,"ta","rl","inside","one_fam"
124400,264,"n_ames",20,1051,"ta","y",6,0,"none",1051,9759,1966,5,1,"ta","rl","inside","one_fam"
158000,568,"n_ames",80,1141,"ta","y",6,0,"none",1141,9600,1967,5,1,"ta","rl","inside","one_fam"
146000,884,"n_ames",20,864,"ta","y",6,0,"none",1200,9230,1965,5,2,"ta","rl","corner","one_fam"
136500,368,"n_ames",20,1050,"ta","y",6,0,"none",1050,10659,1961,5,1,"ta","rl","inside","one_fam"
145000,588,"n_ames",90,1626,"ta","y",8,0,"none",1712,8393,1959,5,2,"ta","rl","corner","duplex"
167000,430,"n_ames",20,1008,"ta","y",7,1,"gd",1488,10368,1964,6,2,"ta","rl","cul_d_sac","one_fam"
157500,480,"n_ames",60,720,"ta","y",7,1,"po",1440,9350,1964,5,2,"ta","rl","inside","one_fam"
150000,750,"n_ames",20,1008,"ta","y",6,0,"none",1053,8973,1958,5,2,"ta","rl","inside","one_fam"
151500,286,"n_ames",20,1248,"ta","y",6,0,"none",1248,10800,1960,5,1,"ta","rl","inside","one_fam"
137000,275,"n_ames",20,1008,"ta","y",4,1,"gd",1008,11425,1954,5,1,"ta","rl","corner","one_fam"
137000,273,"n_ames",20,938,"ta","y",5,1,"gd",1043,9724,1947,5,1,"ta","rl","inside","one_fam"
85500,0,"brk_side",30,440,"gd","y",4,0,"none",869,5900,1923,4,0,"none","rl","inside","one_fam"
79900,528,"brk_side",30,600,"fa","y",5,0,"none",747,5825,1926,4,2,"ta","rl","inside","one_fam"
127000,576,"brk_side",50,504,"fa","y",5,0,"none",1252,7438,1908,5,2,"ta","rl","inside","one_fam"
146500,240,"n_ames",20,1444,"ta","y",6,1,"gd",1624,10858,1952,5,1,"ta","rl","corner","one_fam"
133000,240,"n_ames",50,806,"ta","y",5,2,"ta",1578,9490,1941,6,1,"ta","rl","inside","one_fam"
137000,234,"n_ames",60,704,"ta","y",7,1,"gd",1728,9462,1949,5,1,"ta","rl","inside","one_fam"
121000,240,"n_ames",20,936,"ta","y",5,0,"none",936,9888,1954,5,1,"ta","rl","inside","one_fam"
98600,480,"n_ames",20,1235,"ta","y",6,0,"none",1235,8500,1961,5,2,"ta","rl","inside","one_fam"
118000,286,"n_ames",20,936,"ta","y",5,0,"none",1128,9000,1954,5,1,"ta","rl","inside","one_fam"
235000,795,"n_ames",75,1360,"ta","y",8,1,"ex",3112,25419,1918,8,2,"ta","rl","corner","one_fam"
132500,540,"n_ames",90,1106,"ta","y",6,0,"none",1190,7728,1962,5,2,"ta","rl","inside","duplex"
162000,488,"n_ames",20,1121,"ta","y",7,1,"ta",1336,9610,1958,6,2,"ta","rl","corner","one_fam"
141000,299,"n_ames",20,1092,"ta","y",6,1,"ta",1092,14850,1957,5,1,"ta","rl","inside","one_fam"
153000,353,"n_ames",20,1124,"ta","y",6,1,"ta",1124,10152,1956,6,1,"ta","rl","inside","one_fam"
135960,600,"n_ames",90,943,"gd","y",4,2,"ta",943,7032,1979,5,2,"ta","rl","corner","duplex"
156000,286,"n_ames",20,1050,"ta","y",6,0,"none",1050,8092,1954,6,1,"ta","rl","inside","one_fam"
139500,280,"n_ames",20,1008,"ta","y",4,0,"none",1008,12778,1952,5,1,"ta","rl","inside","one_fam"
127000,684,"n_ames",80,301,"gd","y",6,0,"none",1145,7700,1956,5,2,"ta","rl","inside","one_fam"
142000,270,"n_ames",20,884,"ta","y",4,0,"none",884,15428,1951,5,1,"ta","rl","inside","one_fam"
127000,649,"n_ames",50,784,"ta","y",6,0,"none",1312,7500,1947,6,2,"ta","rl","inside","one_fam"
112000,398,"old_town",50,617,"fa","y",6,0,"none",1310,7000,1924,6,1,"ta","rl","corner","one_fam"
99800,371,"old_town",30,713,"ta","y",5,0,"none",713,10410,1930,3,1,"fa","rl","inside","one_fam"
117000,326,"old_town",20,833,"ta","y",4,0,"none",833,5400,1954,5,1,"ta","rl","inside","one_fam"
86900,280,"old_town",50,448,"fa","y",5,0,"none",720,7008,1900,4,1,"fa","rl","corner","one_fam"
120000,720,"old_town",30,1120,"ta","y",5,1,"gd",1130,10800,1920,5,2,"ta","rl","inside","one_fam"
155500,528,"old_town",70,663,"ta","y",7,1,"gd",1595,7200,1915,6,2,"ta","rl","inside","one_fam"
170000,566,"old_town",50,796,"fa","y",7,1,"ta",1466,10800,1936,5,2,"ta","rl","inside","one_fam"
160000,440,"n_ames",20,1088,"ta","y",6,1,"ta",1324,8658,1965,6,2,"ta","rl","inside","one_fam"
159950,484,"n_ames",80,1024,"ta","y",6,1,"gd",1086,13400,1966,5,2,"ta","rl","inside","one_fam"
165000,294,"n_ames",80,1083,"ta","y",6,1,"gd",1146,10184,1963,6,1,"ta","rl","inside","one_fam"
147000,264,"n_ames",20,1135,"ta","y",6,0,"none",1207,9510,1962,6,1,"ta","rl","inside","one_fam"
159500,539,"n_ames",20,655,"ta","y",6,1,"fa",1194,8910,1959,6,2,"ta","rl","corner","one_fam"
120000,288,"n_ames",20,864,"ta","y",4,0,"none",864,7332,1959,6,1,"ta","rl","inside","one_fam"
129900,308,"n_ames",20,816,"ta","y",5,0,"none",816,7100,1957,5,1,"ta","rl","corner","one_fam"
183000,418,"n_ames",20,1313,"ta","y",6,2,"ta",1773,10800,1961,6,2,"ta","rl","inside","one_fam"
277500,441,"n_ames",60,1438,"ta","y",9,2,"gd",2448,18275,1962,7,2,"ta","rl","inside","one_fam"
135000,0,"n_ames",50,720,"ta","n",6,0,"none",1192,10800,1949,4,0,"none","rl","inside","one_fam"
109900,420,"n_ames",20,0,"none","y",4,0,"none",1040,7200,1950,4,2,"ta","rl","inside","one_fam"
81400,400,"n_ames",90,0,"none","n",6,0,"none",1040,8544,1950,3,2,"ta","rl","corner","duplex"
87500,400,"n_ames",90,0,"none","n",6,0,"none",1040,8544,1949,3,2,"ta","rl","inside","duplex"
119000,0,"n_ames",90,1556,"ta","y",8,0,"none",1556,8512,1960,5,0,"none","rl","corner","duplex"
141000,300,"n_ames",20,1150,"ta","y",6,0,"none",1150,7945,1959,5,1,"ta","rl","inside","one_fam"
146000,288,"n_ames",20,1150,"ta","y",6,0,"none",1150,7000,1961,5,1,"ta","rl","inside","one_fam"
134500,300,"n_ames",85,925,"ta","y",6,0,"none",999,10205,1962,5,1,"ta","rl","inside","one_fam"
107000,210,"old_town",70,686,"ta","n",8,0,"none",1328,9906,1925,4,1,"ta","rm","inside","one_fam"
156500,400,"old_town",50,780,"ta","y",7,0,"none",1416,9600,1900,6,2,"ta","rm","inside","one_fam"
178000,546,"old_town",70,728,"ta","y",6,1,"gd",1641,9600,1925,7,2,"fa","rm","inside","one_fam"
139900,576,"old_town",70,712,"ta","y",7,0,"none",1428,6451,1900,7,2,"ta","rm","inside","one_fam"
105000,200,"old_town",70,502,"ta","n",5,1,"po",1004,3960,1930,7,1,"fa","rm","inside","one_fam"
111500,576,"old_town",190,938,"ta","n",9,0,"none",1951,7745,1900,4,2,"ta","rm","inside","two_fam"
108000,280,"old_town",30,1032,"ta","n",5,0,"none",1032,7741,1924,6,1,"ta","rm","inside","one_fam"
105000,528,"old_town",20,576,"ta","y",5,0,"none",864,7200,1950,4,1,"ta","rm","inside","one_fam"
116000,440,"old_town",50,648,"fa","y",6,0,"none",1118,4400,1920,6,2,"ta","rm","inside","one_fam"
96900,216,"old_town",70,738,"ta","y",7,0,"none",1376,7614,1905,3,1,"ta","rm","inside","one_fam"
135500,576,"old_town",190,960,"ta","y",5,0,"none",960,6000,1955,5,2,"ta","rm","inside","two_fam"
139000,450,"old_town",50,816,"ta","y",7,0,"none",1566,6000,1924,5,2,"ta","rm","inside","one_fam"
61500,200,"old_town",30,492,"fa","y",3,0,"none",492,7830,1921,3,1,"fa","rm","inside","one_fam"
137000,440,"old_town",190,1020,"fa","n",9,0,"none",1928,9142,1910,6,1,"po","rm","inside","two_fam"
87000,779,"old_town",70,1095,"ta","n",8,0,"none",1774,9600,1900,4,3,"fa","rm","inside","one_fam"
144000,225,"old_town",75,815,"ta","y",7,1,"gd",1690,8850,1916,7,1,"ta","rm","corner","one_fam"
125000,312,"old_town",30,1200,"ta","y",7,0,"none",1200,11340,1923,6,1,"fa","rm","corner","one_fam"
475000,840,"old_town",75,1107,"ta","y",12,2,"ta",3608,22950,1892,10,3,"ex","rm","inside","one_fam"
125000,624,"old_town",20,960,"ta","y",5,0,"none",960,9750,1958,5,2,"ta","rm","inside","one_fam"
64500,0,"idotrr",50,1020,"ta","n",5,0,"none",1020,4761,1918,3,0,"none","c","corner","one_fam"
100000,0,"brk_side",30,788,"ta","y",4,2,"ta",788,7446,1941,4,0,"none","rl","corner","one_fam"
159000,420,"brk_side",50,1004,"ta","y",7,2,"gd",1664,5000,1947,6,2,"ta","rm","corner","one_fam"
119900,410,"old_town",190,793,"gd","y",5,1,"gd",1118,7800,1939,5,2,"ta","rm","inside","two_fam"
114500,528,"brk_side",50,816,"ta","y",6,1,"gd",1176,6240,1934,6,2,"ta","rm","inside","one_fam"
88000,450,"brk_side",30,768,"ta","n",6,0,"none",1015,6120,1925,5,1,"ta","rm","inside","one_fam"
80500,0,"brk_side",50,0,"none","n",3,0,"none",912,6240,1947,4,0,"none","rm","inside","one_fam"
149000,225,"brk_side",50,1042,"ta","y",8,1,"gd",1576,6240,1928,5,1,"ta","rm","inside","one_fam"
110000,180,"brk_side",50,741,"ta","y",7,0,"none",1324,6120,1930,5,1,"fa","rm","inside","one_fam"
110500,440,"old_town",30,1103,"ta","y",5,1,"gd",1103,6000,1925,6,2,"ta","rm","inside","one_fam"
117000,255,"old_town",50,485,"ta","y",5,0,"none",1635,5310,1910,6,1,"fa","rm","corner","one_fam"
116500,390,"idotrr",70,396,"fa","y",7,0,"none",1330,7518,1910,5,1,"ta","rm","fr3","one_fam"
72000,0,"idotrr",30,610,"ta","n",4,0,"none",819,9000,1919,5,0,"none","rm","inside","one_fam"
137500,288,"sawyer",50,806,"ta","y",7,1,"ta",1422,12375,1951,5,1,"ta","rl","inside","one_fam"
150000,576,"sawyer",90,1921,"ta","y",8,0,"none",1921,11136,1964,6,2,"ta","rl","corner","duplex"
131000,394,"sawyer",20,0,"none","y",7,1,"gd",1640,21370,1950,5,2,"ta","rl","fr2","one_fam"
125000,260,"edwards",30,0,"none","n",6,1,"ta",1032,8250,1935,5,1,"ta","rl","inside","one_fam"
157000,246,"swisu",20,1073,"gd","y",4,0,"none",1073,5500,2004,7,1,"ta","rl","inside","one_fam"
148000,459,"sawyer",20,1051,"ta","y",6,1,"po",1382,11235,1963,4,2,"ta","rl","inside","one_fam"
154500,264,"sawyer",20,1059,"ta","y",6,0,"none",1068,8414,1963,6,1,"ta","rl","inside","one_fam"
165000,512,"sawyer",20,1176,"ta","y",7,1,"ta",1458,9535,1967,5,2,"ta","rl","inside","one_fam"
160500,616,"sawyer",80,960,"ta","y",6,1,"fa",1040,7176,1978,6,2,"ta","rl","cul_d_sac","one_fam"
156500,580,"sawyer",90,1967,"gd","y",10,0,"none",1967,9662,1977,5,2,"ta","rl","inside","duplex"
172500,451,"sawyer",50,1052,"ta","y",8,1,"gd",1920,13650,1958,5,2,"ta","rl","inside","one_fam"
155000,484,"sawyer",20,1134,"ta","y",8,1,"ta",1803,13125,1957,5,2,"ta","rl","corner","one_fam"
170000,454,"sawyer",20,1763,"ta","y",6,1,"gd",1779,17920,1955,5,2,"ta","rl","inside","one_fam"
168000,576,"sawyer",20,1188,"ta","y",6,1,"ta",1437,14175,1956,5,2,"ta","rl","corner","one_fam"
278000,521,"clear_cr",20,1865,"gd","y",6,2,"gd",1830,20355,1967,7,2,"ta","rl","inside","one_fam"
130000,576,"sawyer",85,782,"gd","y",4,0,"none",810,10820,1971,5,2,"ta","rl","corner","one_fam"
146000,504,"edwards",20,967,"ta","y",6,1,"gd",1350,9375,1954,4,2,"ta","rl","corner","one_fam"
128000,215,"edwards",50,799,"ta","n",6,2,"ta",1150,6488,1942,5,1,"ta","rl","inside","one_fam"
415000,836,"edwards",75,1836,"ta","y",7,2,"gd",3672,19800,1935,6,2,"ta","rl","inside","one_fam"
182000,528,"edwards",80,1776,"ta","y",6,1,"fa",1560,11679,1962,5,2,"ta","rl","inside","one_fam"
135000,569,"edwards",20,0,"none","y",7,1,"ex",1488,12048,1952,5,2,"ta","rl","inside","one_fam"
136900,325,"edwards",50,994,"ta","y",7,0,"none",1855,9525,1954,6,1,"ta","rl","inside","one_fam"
123500,308,"edwards",20,980,"ex","y",6,0,"none",1148,6420,1952,5,1,"ta","rl","inside","one_fam"
209000,506,"sawyer_w",60,868,"gd","y",9,1,"ta",2559,12128,1989,6,2,"ta","rl","inside","one_fam"
215000,471,"sawyer_w",60,777,"gd","y",8,1,"ta",1911,9554,1993,8,2,"ta","rl","inside","one_fam"
183600,632,"collg_cr",20,1208,"gd","y",6,0,"none",1208,7488,2005,7,2,"ta","rl","inside","one_fam"
193879,662,"collg_cr",20,1286,"gd","y",6,1,"gd",1294,6762,2006,7,2,"ta","rl","inside","one_fam"
221500,865,"collg_cr",20,1614,"gd","y",7,0,"none",1614,11210,2005,7,3,"ta","rl","inside","one_fam"
204900,675,"collg_cr",20,1498,"gd","y",5,0,"none",1498,8990,2006,7,2,"ta","rl","inside","one_fam"
239799,868,"collg_cr",60,1391,"gd","y",7,0,"none",1962,8760,2006,7,3,"ta","rl","inside","one_fam"
233555,495,"collg_cr",20,1836,"gd","y",7,1,"gd",1846,13377,2006,6,2,"ta","rl","corner","one_fam"
225000,576,"collg_cr",20,1614,"gd","y",7,1,"gd",1614,9316,2005,7,2,"ta","rl","inside","one_fam"
181000,610,"collg_cr",60,784,"gd","y",6,0,"none",1596,9316,2005,7,2,"ta","rl","inside","one_fam"
180000,540,"clear_cr",80,938,"ta","y",4,2,"ta",988,21453,1969,6,2,"ta","rl","cul_d_sac","one_fam"
148000,576,"collg_cr",85,870,"gd","y",5,0,"none",914,8846,1996,5,2,"ta","rl","cul_d_sac","one_fam"
193000,591,"collg_cr",20,1425,"gd","y",5,0,"none",1425,8685,1998,7,2,"ta","rl","cul_d_sac","one_fam"
217000,576,"collg_cr",20,1479,"gd","y",6,0,"none",1494,9236,1997,6,2,"ta","rl","inside","one_fam"
214000,472,"collg_cr",20,1588,"gd","y",6,0,"none",1588,10264,1999,7,2,"ta","rl","inside","one_fam"
217000,586,"collg_cr",60,951,"gd","y",7,1,"ta",1779,13426,1999,7,2,"ta","rl","corner","one_fam"
157500,317,"collg_cr",60,675,"gd","y",6,0,"none",1388,8340,1977,6,1,"ta","rl","inside","one_fam"
174000,672,"collg_cr",80,995,"ta","y",6,0,"none",1282,10385,1978,6,3,"fa","rl","cul_d_sac","one_fam"
128500,300,"collg_cr",20,971,"gd","y",5,1,"po",971,9920,1969,5,1,"ta","rl","inside","one_fam"
119900,297,"collg_cr",20,864,"ta","y",5,0,"none",864,7200,1972,5,1,"ta","rl","inside","one_fam"
137000,484,"landmrk",160,630,"gd","y",5,0,"none",1320,3612,1993,6,2,"ta","rh","inside","twhs_int"
222000,591,"collg_cr",60,826,"gd","y",6,0,"none",1762,9930,2002,7,2,"ta","rl","inside","one_fam"
220000,418,"collg_cr",20,1348,"gd","y",5,1,"ta",1358,11088,2002,8,2,"ta","rl","corner","one_fam"
275000,748,"collg_cr",20,1753,"gd","y",7,1,"ta",1787,14781,2001,8,3,"ta","rl","cul_d_sac","one_fam"
197000,529,"collg_cr",60,872,"gd","y",8,0,"none",1909,8726,2002,7,2,"ta","rl","inside","one_fam"
230000,900,"collg_cr",20,1654,"gd","y",6,0,"none",1654,8125,2002,7,3,"ta","rl","inside","one_fam"
210900,467,"collg_cr",60,1065,"gd","y",9,1,"ta",2049,21533,1996,7,2,"ta","rl","fr2","one_fam"
227000,555,"collg_cr",60,1054,"gd","y",8,1,"ta",1939,11250,1998,7,3,"ta","rl","corner","one_fam"
237000,610,"collg_cr",60,930,"gd","y",8,1,"ta",1995,11250,1995,7,2,"ta","rl","corner","one_fam"
216837,484,"collg_cr",20,1860,"gd","y",8,1,"gd",1836,9100,2004,7,2,"ta","rl","inside","one_fam"
155900,420,"collg_cr",120,848,"gd","y",3,1,"gd",848,4435,2004,6,2,"ta","rm","inside","twhs_ext"
233230,685,"collg_cr",60,1079,"gd","y",8,1,"gd",1919,15611,2006,8,2,"gd","rl","inside","one_fam"
207000,545,"collg_cr",20,1390,"gd","y",7,0,"none",1390,8810,2003,7,2,"ta","rl","inside","one_fam"
195000,434,"collg_cr",60,847,"gd","y",8,1,"gd",1948,12393,2004,7,2,"ta","rl","fr2","one_fam"
200000,544,"collg_cr",20,1682,"gd","y",7,0,"none",1700,9135,2003,6,2,"ta","rl","inside","one_fam"
203160,578,"collg_cr",60,851,"gd","y",7,0,"none",1737,8581,2006,7,2,"ta","rl","inside","one_fam"
212900,782,"collg_cr",20,1552,"gd","y",7,0,"none",1552,10084,2005,7,3,"ta","rl","inside","one_fam"
196500,565,"collg_cr",60,860,"gd","y",7,0,"none",1720,11645,2004,7,2,"ta","rl","corner","one_fam"
163990,390,"collg_cr",60,728,"gd","y",8,1,"gd",1456,8461,2005,6,2,"ta","rl","inside","one_fam"
149900,528,"edwards",20,1466,"ta","y",6,2,"gd",1466,17755,1959,5,2,"ta","rl","inside","one_fam"
102000,396,"edwards",20,836,"fa","y",6,0,"none",1220,8877,1951,4,2,"ta","rl","inside","one_fam"
119900,360,"edwards",20,1176,"gd","y",5,0,"none",1176,16133,1969,5,1,"ta","rl","inside","one_fam"
196500,616,"edwards",60,796,"gd","y",8,1,"gd",1724,7162,2003,7,2,"ta","rl","inside","one_fam"
117250,0,"edwards",20,914,"gd","y",4,0,"none",914,8050,2002,6,0,"none","rl","inside","one_fam"
142500,525,"edwards",180,547,"gd","y",5,0,"none",1072,3675,2005,6,2,"ta","rm","inside","twhs_ext"
134000,380,"edwards",160,970,"gd","y",7,0,"none",1709,2522,2004,7,2,"ta","rm","inside","twhs_int"
137500,380,"edwards",160,970,"gd","y",7,0,"none",1709,2522,2004,7,2,"ta","rm","inside","twhs_int"
