id,user_drinking,text
469843446031978500,yes,"@RedbirdsBaby Yup, But I can't party as hard as I did in my 20's. Hurts too much the next day."
468823677724012540,yes,"""@VoxBoxNico: Not buying beer til man weekend (june 6-7). So this sucks."" You know what doesn't suck? I'm back in Rochester."
465180135403307e3,no,N/A
472817315307089900,no,N/A
462365038892683260,no,That liquor has honestly been in my freezer for over a year since last May fest. Lol
466023871989432300,no,N/A
4.7003498361337037e+017,yes,Drunk s*x 2nite @mirandaxoxo001
464871149638537200,no,@Reince @RedState Hiding your candidates. Riding the tea party tiger gets @Reince eaten by the tiger.
468919931665657860,yes,N/A
468137154699223040,no,N/A
464948271052775400,no,Guys... DINOSAUR! #bbq #syracuse #foodporn @ Dinosaur Bar-B-Que http://t.co/PDj7ZKIx6A
467872659221786600,yes,N/A
470351032938405900,yes,N/A
470147538822377500,yes,N/A
465870128848961540,no,N/A
4.7153326618995917e+017,yes,N/A
471741907014402050,no,N/A
465457228435431400,yes,"“@dizzYdukez: I'm ""just started crying because blind people can't see sunsets"" drunk” I aspire to be you"
471133250023198700,no,@TedRysz3 so cinematic! Great shot
468032451181543400,yes,N/A
469325235628826600,yes,N/A
462077077915963400,no,@I__AintShitYET mami you puttin errrbody on blast lmfaoo turnt up Thursday
4.6275847323559117e+017,yes,If I wash down Advil with beer is that counter productive?
462063152872849400,no,Finished divergent today.. Pretty disappointed. I swear the best books are the one that don't have NY times best seller plastered all over!
470991611132784640,yes,N/A
472884300636254200,no,N/A
4.6960551197791437e+017,no,N/A
471401142820151300,no,"i'm so sick of seeing people pregnant. its disgusting, trashy, and down right fucked up. n to the dad's ya'll look lame as fuck too"
467484617197760500,yes,N/A
464066569229045760,no,N/A
467328596776734700,yes,N/A
464240929361395700,no,@therealDb22 I was just bumping ssn wit that lean pt.2 .. tweaking as usual
465288834494652400,yes,Popping two bottles for Jadiel. R.I.P 🙌🙌🙏
464893099689275400,yes,N/A
467915139367600100,no,@HPbasketball @jordub on a scale from sipping wine at church to passed out on the floor - how drunk are you? Lol
461991536910409700,yes,N/A
464138490784280600,yes,N/A
471834562050682900,no,"""@TheFunnyVine: He really said TURN UP ???? https://t.co/iMzfRhKX3y"" @YoBoyJake @jasonharter6 this is corporal Greg Kelly"
463463498899783700,no,"One time I fell asleep with my hand on my keyboard, &amp; it was repeatedly typing into my password bar and it took me like an hour to backspace"
463847789353386e3,yes,@BryanDepew1 i was thinking more like a beer and a shot...
470731829428101100,yes,Once again a great beer - Drinking a Fleur de Houblon by @BreweryOmmegang at @jryanspub1  — http://t.co/8QPg6CByyN
462016584072982500,yes,I could really use a vodka and crans hold the crans
463865822486601700,no,"“@countrysayingss: It's a long shot, baby, I know it's true. But if anyone can make it, I'm betting on me and you. #KeithUrban”"
470973247681749e3,yes,Got my country music and the grill now where's the beer
472810240933912600,yes,Calling Meem to get me some wine.
465226993273810940,no,guaranteed to cry at any graduation after party slide show
465380650036756500,yes,S/O to @Zak_Lawlor for still wanting to talk sports with me after shots of vodka. #gaysam #fullerto23 #brownsstillsuck #teambortles
469209929375838200,no,N/A
464637076752039940,no,N/A
470398761181917200,no,N/A
471854399321407500,no,N/A
467917164674961400,no,Kinda feel drunk im so high
470934041529954300,no,My favorite view in New York @i_love_ny @ Vesper Hills Golf Club http://t.co/30SWLqbFtH
466120339290718200,no,"Congrats for not having any finals, but there's no need to be drunk as fuck and loud when others need to get up early. Especially at 3am."
4.7178930985581363e+017,no,"My eyebrows bushy AF, my nails are chipped and un-even and my hairs way past needing to be done. I look like who shot the sheriff🙉"
469277550192381950,no,“@kikihbuu: If brunettes didn't do it better than the wife emoji would be blonde 👰 #sorrynotsorry”👸f your veil we have a crown #byebrownie
462066569775177700,no,I'm such a fucked up person.
469526155046158340,no,"@MarianneLechuga it's perfect since we are breaking until Sept &amp; it's a longer book. Yours sounds perfect for your ""wine club"" 😘"
463067502697000960,no,N/A
464188626403065860,yes,"I'm at O'Callaghan's Pub - @ocallaghanpub (Rochester, NY) http://t.co/d7o8DXNLMK"
467424120469475300,no,What would I do for a Klondike bar? Pretty much anything ok I love them
469995324946526200,yes,N/A
462770628685471740,yes,I'm not hungry but all this food be in front of me and wine so ya know ...
466044159443226600,yes,"""@PlainDisrespect: But at the end of the day me and Danielle won the whole thing so we undefeated""ayeeeeeee drunk asf &amp; all lat lol"
467785881286225900,no,"come on California Chrome, I want to see a Triple Crown threat at the #Belmont in a couple weeks #Preakness"
468173264880414700,no,How you gon get mad at me wen you missed your shot
462629113434767360,no,N/A
466329732599275500,no,N/A
472386001030365200,no,Nothing better than a 2am phone call from your drunk best guy friend confessing his love for you 😂
462271056192213e3,no,"@Linny_Lou_Who Happy Fredfest!  Enjoy, have fun, be careful, remember to eat and party like there's no tomorrow! #sryear"
471171409453252600,yes,why am I drunk
472465749488177150,yes,I'm fucked up
461906831514673150,no,N/A
470728371505496060,no,I'm mad asab....how tf I fuck up on a easy ass game winning shot smh
468005861521391600,yes,@celestealbone @suew777 I plan on getting too drunk to walk
470420463538032640,yes,I need to hit a bar in 30 seconds
467834141946699800,yes,N/A
465401720823357440,no,Malcolm's wallet hunting through fitz for one of his hammered residents at 4 in the morning. How adorbs.
467462169551183900,no,Bill won't let me and Andrew have a slumber party. Guy goes to a few yoga lessons and gets cocky
4.6847449041943757e+017,no,N/A
463761854591139840,yes,N/A
472905824965111800,no,@Sabo_GotTheDope turn up broo lol
472552015344959500,yes,Friday happy hour with Tiffany and Laura! @ Laci's Tapas Bar http://t.co/ibJKGh8HuS
466402528599756800,no,Jenna is definitely getting over Matty Big time because she not answering his drunk text  #AwkwardSeniorYear
462037903887978500,no,N/A
4.7059518975798477e+017,yes,N/A
462343104780312600,no,Grad party ------- July 19th. Don't plan anything u can come chill
464415382552719360,yes,Nice days like today. I just wanna sit on my patio and get drunk
4.7077178324394803e+017,no,Ayyyyyy turn up😂😂😂😂😂😂 http://t.co/T7Y9f6aP3y
464078852956753900,no,@jihayonggg is it a sleepover party? ;D hahaha
469996822723706900,yes,Going bar hopping at the mall later who wants to join?
469844029019287550,no,I don't party like ever but I'm thinkin bout going to one in gates tonight
466317805256990700,yes,Looks and feels like a patio night. Dinner and rum buckets on the patio. Great dinner specials.
472538663956799500,no,This girl can't handle her alcohol 😂 I'm laughing so hard right now
464514161847066600,yes,N/A
472840630759350300,no,@AMessura OHMYGOD THEY JUST KISSED AT THE PARTY AHHHHH
470044990417412100,no,N/A
462835022731681800,yes,N/A
470378467323039740,yes,N/A
462713638675963900,yes,I love when my parents randomly find wine in the cabinet for me 🍷
468434217232506900,no,Feeling the effects of binge eating all day yesterday
470430585228648450,no,N/A
467138277179678700,no,"Body is shot, but my mind is stuck on overdrive."
467354871612850200,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 8⃣4⃣"
465198979509399550,no,"Okay, break into the car, leave my wallet, and take the vodka..... 😂👌"
461896882336194560,yes,N/A
463519971528945660,no,Corporate greed strikes ed. “@DianeRavitch:$100 Million Taxpayer $$ Wasted or Stolen by Deregulated Charter Industry http://t.co/UtVMaXKUgN”
470392353669533700,yes,Drunk meter at 71% at half time now about to drink at the house to fix my flat tire hahaha
470972023225585660,no,See me in the club shouting game of thrones spoilers
466774705891209200,no,A bicycle gang is riding through the city right now #bescared #turnup
464580294813954050,no,Props to ESPN for close up shot of generic rams fan upon picking Aaron Donald #NFLDraft
462710527215419400,no,N/A
4.7040924700484403e+017,yes,Let's take lots of pictures. #tipsy
463809187336560640,no,Is #TopsFriendlyMarket fucking nuts?! $9.49 for Cherry juice?!?! It's a tiny bottle and it's mixed… http://t.co/0gFVcuQ7Sy
468861908947566600,no,N/A
462086062706159600,no,N/A
472111358063169540,no,"I'm at Wellsville Country Club (Wellsville, NY) w/ 4 others http://t.co/b9t5tkqaD5 http://t.co/8fXIeGW77Z"
471380064181821440,no,N/A
467356691365761e3,no,"[uuugly] RT @washingtonpost: In Kazakhstan, homophobes build wall around gay nightclub http://t.co/f5ILOgmgCy"
462706420052287500,yes,I present cookies made with whiskey. http://t.co/xqlPtcXJj7
470258428657795100,no,Line to the @cornelldairy bar on #graduationweekend!  Proof that Cornellians love their ice cream! @CornellCALS http://t.co/6CGCnmkvpw
462740671330136060,yes,"Drinking all the liquor I have, in hopes of not remembering anything ✌️✌️"
469356238502121500,yes,@_dwolfe3 dereks like ill get fucked up inly off petes alcohol tho oh and i alread owe him 20😫😎
466358435412738050,yes,"Yard is mowed, time to sit back with a glass of wine and chill #flxwine @3BrosWine http://t.co/ixaxAafuAJ"
470271855535083500,yes,N/A
4.6436514391760077e+017,yes,@Tay_Bay10 let's get drunk homie
466758324461912060,yes,N/A
462740643194748900,yes,Beer and modern family with ma babe
462984930134614e3,no,@AmerksHockey is there a viewing party today?
466554464279998460,no,I don't know why I came in this club with you girrrrrl
4.6791323947369677e+017,no,This after prom party 😴
470421538123304960,no,N/A
467166503243366400,no,“@besthairstyies: Floral crown braid http://t.co/Ji7yqGMPl0” @vida_hawkes
468451429091659800,no,N/A
465297736946810900,no,What time the party at Tommorrow @tlott3421
467072160985391100,yes,I don't think I've ever drank an alcoholic beverage without spilling 15% of it on my body
4.6733675283612877e+017,no,@youngboycey your big doofy friend fucked up my calf yesterday hooping lmao
466773082662002700,no,"@jweyand04 @Lil_Mill11 @GooglePics what if we dressed as assorted food items like a ketchup bottle and stuff, I call bacon"
469164010424635400,yes,N/A
467566835747926e3,yes,drunk af have to move out tmrw fuck
462034928448720900,yes,N/A
472936673639026700,no,MOST CLUTCH SHOT FROM GINOBILLI TO TAKE THE LEAD!!!🙌
463078890437505e3,yes,@depewsgentleman @JJ_Maryniewski3 cuz I'm bad or cuz ill be drunk. I don't get the joke.
464567537737678850,no,"Weird stuff happening in food and drink right now. Plastic water bottles replaced by edible membranes, for one: http://t.co/qRi68rJ6fB"
4.6381788516123443e+017,yes,N/A
463406140051558400,yes,I want a drink flask so I can feel fancy drinking wine. 😂
4.6849015100265677e+017,yes,Smoke weed get drunk 😝
472462570587426800,no,N/A
472065974808879100,no,N/A
472107439295578100,no,i met her in the club.....
469295428249591800,yes,@JupiterFleet at a bar too!
471822126752620540,no,"Ever live with an angry drunk? Pissing them off isn't a choice.. Its not am ""I gonna be good or bad"". Its ""what am I gonna do wrong tonight."
462777034549108740,no,"""@Lightskin32013: @NaiShekirah ikkkk turn up.!""what trip thou ?"
472401706979176450,yes,N/A
466023677730246660,no,Turn up http://t.co/F5syp3TyhH
467508580736700400,no,steevie said alcohol is a drug in her eye lmao
463876581568413700,yes,I would drink reds or woodchucks with no intention of getting drunk just cause they taste fuckin delicious
470315786108555260,yes,Empire Amber Ale #beer #beersnob #empirebrewery @ Empire Brewery http://t.co/Hv7J0YSdKH
462802037500293100,yes,"Tennessee whiskey and coke, classic way to enjoy the rest of the evening :)"
463386597455826940,no,N/A
472578899738894340,yes,I'm at Magpie Irish Pub w/ @mynameisraph http://t.co/MfkI9NE2CE
469320472988221440,yes,@feshz hates when I get drunk but I don't mind. The walls however take advantage and attack me repeatedly.
462315904945360900,yes,Gotta start a series with Oakland tonight. This could be a rather booze-fueled weekend. #RedSox
471312811931754500,yes,N/A
468083533056319500,yes,"""@N_finnegan160: All Good http://t.co/CbdD2JxP4i"" can't wait to get poopy drunk right there"
470973675114856450,no,N/A
471279500198969340,no,Hope everyone had a great Memorial Day.  Shot our bows and crossbows with the family yesterday. Awesome day.
4.6558580190532403e+017,no,Every time you kiss me it's like sunshine and whiskey
468105919721910300,yes,Drinking a Samuel Adams Porch Rocker by @SamuelAdamsBeer @ Jenn's Booze &amp; BBQ Emporium — http://t.co/JKX2VZrOUR
467353564348968960,no,"🎥 J.CLANCY'S NEW MUSIC VIDEO TITLED ""MY LIFE"" RELEASES JUNE 1ST, SHOT &amp; DIRECTED BY @PhreshVision … http://t.co/zsSXfRGnjQ 1⃣7⃣"
463120294299709440,no,Another man shot in Rochester
464487881936240640,no,"I don't regret my past ⏳, I just regret the time ⏰ I've wasted with the wrong people. 😒🙅💯"
463775791205990400,no,N/A
4.6943992357850317e+017,no,@bigdandbubba hope you get your Parking Lot Party Plaque @leebrice worth hanging in the bathroom better than rights to
4.6999862676135117e+017,yes,"Got treated to wine, gnocchis, and tiramisu and I'm so full and happy☺"
472869225179381760,no,N/A
463067605948194800,no,"@thomas_lada @JefeOnny thomas you blacked out, it doesn't matter if you didn't throw up, the liquor got the best of you"
463901213092610050,no,N/A
462756852884049900,no,"If rap were a drink you'd be wine, nigga I'd be gin, 100 proof"
470258168883601400,yes,Getting drunk tonight for my bfs birthday! Then Virginia on Monday! #busybusybusy
462699445029961700,yes,Wine tasting adventures in the Finger Lakes in NY. @ Damiani Wine Cellars http://t.co/uDE0LKx7GV
